,productID,productCode,modelID
1360,91331,41283M036001,310
1361,91331,41283M036001,326
1362,91331,41283M036001,363
1363,91332,41168F096003,69
1364,91332,41168F096003,329
1365,91333,41283M041001,326
1366,91334,41283M045001,326
1367,91335,41283M045002,326
1368,91336,41168F112004,69
1369,91338,41283M055001,326
1370,91340,41283M041002,326
1371,91342,41283M045003,326
1372,91343,41168F085004,69
1373,91344,41168F113006,69
1374,91345,41283M055002,326
1376,91347,41443F118001,69
1377,91349,41283M038001,326
1378,91349,41283M038001,363
1379,91351,41283M045004,326
1380,91352,41443F123001,69
1382,91355,41283M045005,326
1384,91357,41283M041004,326
1385,91358,41168F103003,69
1386,91359,41283M045006,326
1387,91361,41283M055003,326
1388,91361,41283M055003,363
1389,91363,41168F112008,69
1392,91368,41283M038002,326
1393,91369,41443F116001,69
1394,91370,41283M032001,326
1395,91371,41168F115001,69
1396,91374,41443F118002,69
1397,91375,41283M040003,310
1398,91375,41283M040003,326
1399,91376,41283M038003,326
1400,91378,41283M030001,326
1401,91380,41443F113003,69
1402,91382,41443F109001,69
1404,91386,41283M055005,310
1405,91386,41283M055005,326
1406,91387,41283M036004,326
1407,91389,41283M032002,326
1408,91390,41283M045008,326
1412,91396,41283M040004,326
1415,91399,41283M036005,326
1416,91401,41347M028001,326
1417,91402,41347M045001,102
1418,91402,41347M045001,139
1419,91402,41347M045001,326
1420,91403,41347M028002,326
1421,91404,41347M036001,326
1424,91406,41347M040002,102
1425,91406,41347M040002,326
1426,91407,41443F097001,69
1428,91409,41347M028003,322
1429,91412,41347M045002,322
1430,91413,41443F115003,69
1431,91414,41347M040005,322
1432,91415,41347M040006,322
1434,91417,41347M040007,3
1437,91420,41347M041002,326
1438,91422,41347M041003,326
1439,91423,41347M041004,322
1440,91424,41347M041005,326
1441,91425,41443F113004,69
1442,91426,41347M041006,3
1443,91427,41443F113005,69
1444,91428,41347M041007,326
1445,91429,41347M041008,322
1446,91430,41347M041009,322
1447,91432,41443F115005,69
1449,91448,41443F097002,69
1450,91451,41253M030001,326
1451,91452,41253M036001,320
1452,91452,41253M036001,326
1453,91453,41253M021001,102
1454,91453,41253M021001,320
1455,91453,41253M021001,326
1456,91455,41253M040001,320
1457,91455,41253M040001,326
1458,91456,41253M053001,326
1460,91458,41253M028001,102
1461,91459,41253M045001,102
1462,91461,41253M030002,102
1463,91462,41253M042001,102
1464,91463,41253M053002,102
1466,91465,41253M041001,3
1467,91465,41253M041001,102
1468,91466,41253M040002,3
1469,91478,41253M030003,102
1470,91478,41253M030003,139
1471,91480,41253M031001,139
1472,91480,41253M031001,320
1473,91487,41270M040001,139
1474,91488,41270M040002,139
1475,91489,41270M041001,139
1477,91491,41270M055001,139
1478,91492,41270M045001,139
1481,91495,41270M042001,139
1482,91496,41270M040004,139
1483,91497,41270M036001,102
1484,91498,41270M028001,102
1485,91499,41270M040005,139
1486,91500,41270M040006,139
1487,91501,41270M041004,139
1488,91569,41232M032010,3
1489,91569,41232M032010,363
1490,91570,41232M032011,102
1491,91571,41232M057003,3
1492,91572,41232M032012,102
1493,91573,41232M032013,3
1494,91574,41232M028002,3
1497,91576,41232M038003,3
1498,91576,41232M038003,363
1499,91577,41232M032014,3
1500,91577,41232M032014,363
1503,91580,41232M032017,3
1504,91581,41232M029002,102
1505,91582,41232M040003,102
1507,91584,41232M040004,3
1508,91585,41232M032018,3
1509,91585,41232M032018,363
1510,91586,41232M045007,3
1511,91586,41232M045007,363
1512,91587,41232M045008,3
1513,91587,41232M045008,363
1520,91591,41232M038004,3
1521,91591,41232M038004,363
1522,91592,41232M041011,3
1523,91592,41232M041011,363
1525,91594,41232M041013,3
1526,91594,41232M041013,363
1528,91596,41232M041014,3
1529,91597,41232M041015,3
1530,91598,41232M055001,3
1531,91598,41232M055001,322
1533,91600,41232M044001,3
1534,91601,41232M036002,102
1536,91630,41232M012001,3
1537,91630,41232M012001,310
1538,91630,41232M012001,363
1539,91631,41232M012002,3
1540,91631,41232M012002,102
1541,91631,41232M012002,310
1542,91658,41232M012003,102
1544,91682,41378M028002,326
1545,91683,41378M040001,326
1546,91686,41378M032001,326
1547,91689,41378M029002,326
1548,91689,41378M029002,363
1549,91692,41378M041001,364
1552,91699,41378M036001,326
1553,91699,41378M036001,363
1554,91700,41378M040002,326
1555,91701,41378M044001,102
1556,91701,41378M044001,326
1557,91704,41378M040003,326
1558,91705,41378M036002,364
1559,91706,41378M036003,326
1560,91707,41378M043001,326
1561,91707,41378M043001,363
1565,91713,41378M028005,326
1566,91713,41378M028005,363
1567,91714,41378M040006,326
1568,91715,41378M036004,326
1569,91716,41378M040007,326
1570,91717,41378M028006,326
1572,91722,41254F109017,69
1573,91722,41254F109017,356
1574,91722,41254F109017,367
1575,91724,41254F112006,69
1577,91729,41254F121001,351
1578,91730,41187M055001,322
1579,91731,41187M040001,322
1580,91732,41187M036001,322
1581,91733,41187M041001,322
1582,91734,41187M055002,322
1585,91737,41187M058001,322
1586,91738,41187M055003,322
1589,91741,41187M044001,322
1590,91742,41187M032002,322
1593,91745,41187M045002,322
1595,91750,41476M040001,102
1596,91750,41476M040001,310
1597,91752,41476M036002,102
1598,91753,41476M036003,310
1602,91757,41476M055001,310
1603,91758,41476M035001,3
1604,91759,41476M041003,323
1605,91759,41476M041003,326
1609,91762,41476M032002,3
1610,91763,41476M055002,323
1611,91764,41476M055003,323
1614,91780,41476M030001,310
1615,91780,41476M030001,326
1617,91782,41476M036005,323
1618,91782,41476M036005,326
1619,91782,41476M036005,364
1620,91783,41476M028001,102
1621,91787,41476M041005,102
1622,91787,41476M041005,355
1624,91789,41476M041006,102
1625,91789,41476M041006,355
1627,91792,41476M030003,139
1628,91795,41214M041003,322
1629,91796,41214M030001,139
1630,91804,41214M038001,139
1631,91806,41214M045001,322
1634,91810,41214M038003,322
1635,91811,41214M045003,322
1638,91846,41214M041007,322
1639,91847,41214M041008,322
1641,91849,41214M044004,3
1643,91872,41214M044008,3
1645,91874,41214M041012,3
1646,91875,41214M041013,3
1647,91877,41214M041014,3
1649,91909,41214M032002,322
1650,91911,41214M045026,322
1652,92108,41278M036008,102
1653,92113,41278M040016,102
1655,92117,41278M045010,102
1656,92118,41278M045011,102
1657,92119,41278M036009,102
1658,92121,41278M036010,3
1659,92121,41278M036010,139
1660,92124,41278M044001,102
1661,92125,41278M045012,102
1663,92127,41278M041016,102
1664,92129,41278M045013,102
1667,92136,41278M042008,102
1669,92138,41278M045015,102
1670,92164,41278M036011,102
1671,92170,41278M036012,102
1672,92171,41278M041019,102
1673,92172,41278M045017,102
1674,92173,41278M041020,102
1675,92203,41264M032001,102
1677,92206,41278M041022,102
1678,92208,41278M042009,102
1679,92209,41278M040020,102
1681,92215,41278M041023,102
1682,92216,41278M055016,102
1683,92226,41254M041008,3
1686,92229,41254M036003,102
1687,92229,41254M036003,326
1688,92229,41254M036003,364
1689,92230,41254M030003,322
1690,92230,41254M030003,326
1691,92231,41254M028001,3
1692,92238,41254M036004,102
1693,92238,41254M036004,355
1694,92238,41254M036004,364
1695,92241,41254M036005,102
1696,92241,41254M036005,322
1697,92242,41254M030004,3
1698,92268,41254M036008,102
1699,92268,41254M036008,364
1700,92269,41254M028002,3
1702,92271,41254M041010,139
1703,92272,41254M044001,139
1704,92273,41254M036009,322
1705,92273,41254M036009,326
1706,92276,41343M045001,139
1707,92276,41343M045001,320
1708,92276,41343M045001,355
1709,92278,41343M055001,139
1713,92284,41343M032001,139
1714,92285,41343M036001,139
1715,92287,41343M055003,139
1716,92289,41343M045003,139
1717,92290,41343M032002,139
1718,92292,41343M041001,139
1719,92293,41343M036002,139
1720,92293,41343M036002,320
1721,92295,41343M041002,139
1722,92296,41343M041003,139
1723,92298,41343M055004,139
1724,92299,41343M055005,139
1725,92301,41343M055006,139
1727,92303,41343M041004,139
1728,92306,41343M030001,139
1730,92325,41170F103001,69
1731,92332,41170F109003,69
1732,92334,41251M043001,3
1733,92345,41170F123001,69
1734,92380,41170F097001,69
1736,92384,41251M044002,3
1737,92411,41251M041002,102
1738,92411,41251M041002,139
1743,92414,41251M021001,310
1745,92418,41251M041003,3
1746,92418,41251M041003,326
1747,92421,41251M055002,310
1748,92422,41170F125001,69
1750,92426,41251M032001,310
1751,92427,41251M044004,3
1753,92429,41170F123002,69
1754,92431,41251M032002,139
1755,92432,41252M012001,139
1756,92433,41252M012002,102
1758,92449,41251M041005,3
1760,92458,41251M055003,139
1761,92459,41251M055004,3
1762,92460,41251M036003,102
1763,92461,41251M029001,3
1764,92462,41251M045001,3
1765,92463,41387F117002,69
1766,92463,41387F117002,329
1767,92466,41387F113001,329
1768,92468,41251M021003,102
1769,92468,41251M021003,139
1770,92468,41251M021003,310
1771,92469,41387F109002,69
1772,92470,41387F116002,69
1773,92473,41387F097001,69
1774,92476,41387F117004,360
1775,92477,41387F115001,69
1776,92480,41387F117005,69
1777,92481,41387F112005,69
1778,92484,41387F112007,69
1781,92492,41387F112011,329
1782,92495,41387F103003,329
1783,92496,41387F117007,159
1784,92496,41387F117007,360
1785,92497,41387F099001,69
1786,92497,41387F099001,159
1787,92497,41387F099001,360
1788,92499,41387F117009,329
1789,92501,41387F116003,69
1790,92502,41387F097003,69
1791,92503,41387F109006,69
1792,92503,41387F109006,329
1794,92505,41387F117011,329
1795,92505,41387F117011,361
1796,92506,41387F096004,69
1799,92511,41387F112012,329
1800,92512,41387F103004,360
1801,92520,41387F112014,69
1802,92525,41387F103007,329
1803,92526,41387F117018,360
1806,92531,41379F118001,69
1807,92531,41379F118001,367
1808,92532,41379F115001,361
1809,92533,41379F113001,69
1810,92533,41379F113001,367
1811,92534,41379F118002,69
1812,92534,41379F118002,367
1813,92535,41379F113002,69
1814,92536,41379F103001,361
1815,92536,41379F103001,367
1819,92538,41379F103002,69
1820,92538,41379F103002,361
1821,92539,41379F097001,361
1822,92551,41387F123005,360
1823,92554,41387F123008,360
1824,92558,41252M036001,139
1825,92559,41252M021001,139
1826,92560,41252M055001,102
1827,92561,41252M021002,139
1828,92561,41252M021002,364
1829,92562,41252M055002,102
1830,92563,41252M057001,102
1831,92564,41252M055003,102
1832,92566,41252M055005,102
1834,92568,41252M021003,102
1835,92569,41252M040002,102
1836,92570,41252M040003,139
1837,92572,41252M041001,102
1838,92573,41252M030001,139
1839,92574,41252M038001,102
1841,92577,41387F123011,159
1842,92577,41387F123011,360
1843,92580,41251M055005,3
1844,92585,41251M036004,3
1845,92586,41251M036005,310
1846,92586,41251M036005,326
1847,92587,41251M030002,3
1848,92590,41251M021004,139
1850,92593,41251M044005,310
1851,92595,41251M032004,310
1852,92595,41251M032004,326
1853,92596,41251M021005,3
1854,92596,41251M021005,326
1857,92598,41251M041008,139
1858,92599,41251M045002,139
1859,92602,41251M038001,3
1860,92605,41251M038002,3
1861,92607,41251M040001,3
1862,92608,41251M041009,3
1864,92610,41251M044006,139
1865,92611,41251M045003,3
1866,92613,41251M041011,3
1867,92614,41251M021007,139
1868,92616,41251M036006,139
1869,92624,41251M038003,3
1870,92627,41251M032007,3
1871,92627,41251M032007,326
1872,92628,41251M028005,139
1873,92629,41251M036007,3
1874,92629,41251M036007,326
1875,92630,41251M028006,3
1878,92633,41251M055006,3
1879,92633,41251M055006,326
1880,92634,41251M021009,3
1881,92634,41251M021009,102
1882,92636,41251M021010,3
1883,92681,41134M028004,102
1884,92684,41134M036004,102
1885,92685,41134M040007,322
1886,92685,41134M040007,348
1887,92686,41134M045010,102
1888,92687,41134M057004,102
1889,92688,41251M040002,310
1892,92695,41134M045012,102
1893,92696,41134M041019,322
1894,92696,41134M041019,348
1895,92698,41134M041021,102
1896,92699,41134M041022,102
1897,92701,41134M040009,322
1898,92701,41134M040009,348
1899,92729,41134M041034,322
1900,92729,41134M041034,348
1901,92730,41134M041035,322
1902,92730,41134M041035,348
1903,92732,41134M044002,102
1904,92752,41288F113006,69
1905,92755,41134M055010,102
1906,92755,41134M055010,364
1907,92756,41134M057009,322
1908,92756,41134M057009,348
1909,92784,41134M040020,326
1910,92785,41134M040021,102
1911,92786,41134M040022,326
1913,92806,41420M041001,320
1914,92806,41420M041001,322
1916,92808,41420M036001,322
1917,92809,41420M036002,320
1918,92809,41420M036002,322
1919,92811,41420M036003,322
1920,92812,41420M041002,322
1921,92813,41420M041003,322
1922,92814,41420M041004,322
1923,92815,41420M044001,322
1924,92818,41420M028002,139
1925,92818,41420M028002,326
1928,92820,41420M036004,322
1929,92821,41420M036005,320
1930,92821,41420M036005,322
1931,92822,41420M028003,139
1934,92824,41420M035001,139
1935,92825,41420M030001,322
1936,92828,41420M021002,322
1937,92829,41420M032001,322
1938,92831,41420M032003,139
1939,92831,41420M032003,320
1940,92836,41420M032004,322
1944,92844,41420M057001,139
1945,92847,41420M057002,139
1946,92847,41420M057002,320
1947,92848,41420M055001,139
1948,92848,41420M055001,326
1949,92856,41420M057003,322
1950,92857,41420M041007,322
1951,92858,41420M044002,322
1952,92862,41420M041008,322
1953,92862,41420M041008,355
1954,92864,41420M040001,322
1955,92871,41420M040002,139
1956,92871,41420M040002,326
1957,92875,41134M035003,102
1959,92877,41134M040024,102
1960,92878,41134M021001,326
1961,92879,41134M055015,326
1962,92884,41387F113007,360
1964,92905,41445M053001,323
1965,92906,41445M055001,323
1966,92906,41445M055001,363
1969,92908,41445M045002,323
1970,92908,41445M045002,363
1971,92909,41445M040002,323
1974,92911,41445M053002,323
1975,92912,41445M030001,323
1977,92914,41445M041002,323
1978,92915,41445M041003,323
1979,92916,41445M055002,323
1982,92918,41445M040003,322
1983,92919,41445M036001,102
1984,92919,41445M036001,323
1985,92920,41445M045003,322
1987,92922,41445M055003,322
1988,92923,41445M038003,102
1989,92923,41445M038003,322
1990,92924,41445M040004,322
1991,92925,41445M038004,322
1992,92937,41387M041001,3
1993,92938,41387M041002,3
1994,92939,41387M055001,364
1995,92940,41387M055002,3
1996,92941,41387M055003,3
1999,92945,41387M041003,3
2000,92947,41387M045001,3
2001,92951,41387M041004,3
2002,92952,41387M055005,102
2003,92953,41387M041005,3
2004,92954,41387M045002,3
2005,92955,41387M045003,3
2006,92957,41214M055027,322
2007,92958,41214M055028,322
2008,92959,41214M041058,3
2009,92961,41214M041060,102
2010,92963,41214M055029,139
2013,92966,41214M038030,3
2014,92967,41214M038031,3
2015,92968,41214M057003,3
2016,92971,41387M028001,364
2017,92972,41387M036002,102
2018,92972,41387M036002,320
2019,92973,41387M057001,320
2020,92973,41387M057001,326
2021,92973,41387M057001,364
2022,92974,41387M028002,3
2023,92974,41387M028002,320
2024,92975,41387M041006,364
2025,92976,41387M045004,102
2026,92977,41387M055008,320
2027,92977,41387M055008,364
2028,92978,41387M045005,102
2029,92979,41387M055009,102
2030,92983,41387M021001,326
2031,92983,41387M021001,364
2033,92988,41387M036003,3
2034,92988,41387M036003,320
2037,92990,41387M055011,3
2038,92991,41387M045006,3
2039,92992,41387M057002,364
2040,92993,41387M045007,3
2044,92997,41387M028003,320
2045,92997,41387M028003,326
2046,92997,41387M028003,364
2047,92998,41387M036004,102
2048,92999,41387M057003,102
2053,93010,41387M040005,3
2054,93013,41387M040006,139
2055,93016,41387M030003,3
2056,93018,41387M055014,364
2059,93026,41387M021003,3
2060,93026,41387M021003,320
2061,93029,41387M055017,3
2062,93031,41387M055018,139
2063,93033,41387M055019,3
2064,93034,41387M055020,364
2065,93060,41387M057004,364
2066,93061,41387M021004,3
2067,93061,41387M021004,320
2069,93064,41387M055021,364
2070,93067,41387M041011,102
2071,93071,41387M042002,3
2072,93072,41387M042003,3
2074,93078,41387M055023,3
2075,93079,41387M055024,3
2076,93088,41232F072001,356
2077,93098,41387M012002,3
2078,93100,41134M040026,326
2079,93102,41134M041053,102
2080,93104,41134M040027,102
2083,93106,41126F126001,329
2084,93107,41126F118001,329
2086,93113,41126F085002,329
2088,93117,41126F126002,329
2089,93118,41387M012003,3
2091,93164,41126F113001,329
2092,93169,41126F107002,329
2093,93186,41381M036001,102
2094,93186,41381M036001,326
2095,93186,41381M036001,363
2096,93187,41381M045002,326
2097,93188,41381M053004,326
2102,93191,41381M028006,326
2103,93192,41381M030004,326
2104,93192,41381M030004,363
2105,93195,41381M028007,102
2106,93195,41381M028007,364
2107,93196,41039F112001,329
2108,93197,41381M053005,326
2109,93197,41381M053005,364
2113,93201,41381M036003,326
2114,93202,41381M040013,3
2115,93203,41039F107001,329
2116,93204,41381M040014,102
2119,93208,41039F098002,329
2120,93210,41381M040016,326
2121,93211,41039F117001,329
2123,93214,41381M055004,102
2124,93214,41381M055004,326
2125,93214,41381M055004,363
2126,93215,41039F115005,329
2128,93218,41381M028009,102
2129,93218,41381M028009,364
2130,93219,41381M041003,326
2131,93220,41039F117002,329
2132,93221,41381M041004,326
2133,93222,41039F115007,329
2134,93223,41381M042001,326
2137,93225,41381M042003,102
2138,93225,41381M042003,326
